drug_1,drug_2,label
DB00457,DB00679,1
DB00727,DB01189,1
DB00726,DB01189,1
DB00661,DB09242,1
DB00906,DB01202,1
DB01037,DB01403,1
DB00588,DB00899,1
DB00688,DB01708,1
DB00461,DB01435,1
DB00484,DB00964,1
DB00334,DB00696,1
DB00338,DB00696,1
DB00934,DB01618,1
DB00601,DB01267,1
DB00443,DB01253,1
DB00371,DB01353,1
DB00371,DB01351,1
DB00683,DB09128,1
DB00371,DB01356,1
DB00241,DB01081,1
DB01240,DB03619,1
DB00575,DB08922,1
DB00393,DB01169,1
DB00752,DB01589,1
DB00715,DB01198,1
DB00754,DB01589,1
DB01221,DB13872,1
DB00497,DB01395,1
DB00633,DB00899,1
DB00273,DB00508,1
DB01108,DB01248,1
DB00333,DB00436,1
DB00635,DB01076,1
DB00477,DB04908,1
DB00477,DB01253,1
DB00433,DB09166,1
DB00206,DB01080,1
DB00216,DB00476,1
DB00768,DB06725,1
DB00298,DB00599,1
DB00647,DB01186,1
DB01189,DB01452,1
DB01113,DB01169,1
DB01267,DB01567,1
DB01115,DB01169,1
DB00801,DB01221,1
DB00420,DB00950,1
DB00475,DB09166,1
DB00696,DB01063,1
DB00696,DB01062,1
DB00500,DB04574,1
DB00696,DB01069,1
DB00921,DB01367,1
DB00821,DB00936,1
DB00829,DB00949,1
DB01580,DB13872,1
DB00206,DB01002,1
DB01626,DB05039,1
DB01115,DB01397,1
DB01580,DB04841,1
DB01580,DB04842,1
DB00445,DB01097,1
DB00328,DB00959,1
DB00953,DB01403,1
DB00206,DB01621,1
DB00241,DB00402,1
DB00206,DB01623,1
DB01239,DB09118,1
DB00363,DB00849,1
DB00404,DB06700,1
DB01197,DB01600,1
DB00494,DB00829,1
DB00700,DB06738,1
DB00591,DB05676,1
DB00703,DB06738,1
DB00622,DB01091,1
DB00623,DB00998,1
DB00611,DB00726,1
DB01239,DB06594,1
DB00188,DB00922,1
DB00500,DB01435,1
DB00611,DB00721,1
DB00237,DB00967,1
DB08918,DB09071,1
DB02187,DB04576,1
DB00490,DB01114,1
DB00206,DB08907,1
DB00295,DB06738,1
DB09118,DB13872,1
DB00273,DB09128,1
DB00620,DB00805,1
DB00335,DB01054,1
DB00906,DB01161,1
DB00575,DB00808,1
DB00865,DB00871,1
DB00436,DB01002,1
DB00435,DB01002,1
DB00434,DB01002,1
DB00703,DB00780,1
DB00374,DB00821,1
DB00700,DB00780,1
DB00298,DB00323,1
DB00706,DB00780,1
DB00708,DB00780,1
DB00708,DB01202,1
DB01069,DB04896,1
DB00195,DB00421,1
DB00333,DB00986,1
DB00710,DB00939,1
DB00598,DB00841,1
DB00320,DB00508,1
DB00555,DB00647,1
DB00381,DB01002,1
DB00091,DB00497,1
DB00999,DB01115,1
DB00461,DB00482,1
DB00999,DB01113,1
DB00899,DB01210,1
DB00601,DB00933,1
DB00601,DB00934,1
DB00909,DB01161,1
DB00182,DB00921,1
DB00455,DB01235,1
DB01059,DB04574,1
DB00967,DB01036,1
DB00652,DB00844,1
DB00298,DB01142,1
DB01193,DB04861,1
DB00455,DB00540,1
DB00455,DB00543,1
DB01023,DB01136,1
DB01114,DB01544,1
DB00185,DB00612,1
DB00184,DB00612,1
DB00966,DB01024,1
DB00350,DB00435,1
DB01113,DB01136,1
DB00402,DB00829,1
DB04946,DB06716,1
DB00861,DB01600,1
DB00352,DB01229,1
DB00186,DB00802,1
DB00564,DB00805,1
DB00564,DB00807,1
DB00247,DB01016,1
DB00564,DB00801,1
DB00247,DB01015,1
DB00906,DB01587,1
DB00327,DB00906,1
DB00228,DB01002,1
DB00909,DB01587,1
DB00652,DB00849,1
DB00623,DB01247,1
DB00187,DB01367,1
DB00455,DB04842,1
DB00458,DB04842,1
DB00652,DB08910,1
DB00656,DB00669,1
DB00752,DB01080,1
DB01065,DB09128,1
DB00962,DB01238,1
DB00721,DB01209,1
DB00216,DB00370,1
DB00697,DB01144,1
DB00251,DB00622,1
DB00450,DB01367,1
DB00945,DB02187,1
DB00898,DB01367,1
DB00780,DB01235,1
DB00035,DB01014,1
DB00599,DB04908,1
DB00703,DB01023,1
DB00683,DB01192,1
DB00939,DB01397,1
DB01047,DB01208,1
DB00215,DB00599,1
DB00939,DB05676,1
DB00829,DB00933,1
DB00454,DB01337,1
DB00350,DB00880,1
DB06700,DB09128,1
DB00215,DB00341,1
DB04844,DB09000,1
DB01558,DB13872,1
DB00247,DB00834,1
DB00186,DB08922,1
DB00320,DB01275,1
DB06716,DB08918,1
DB00193,DB06594,1
DB01143,DB01367,1
DB06716,DB08910,1
DB00363,DB01214,1
DB00363,DB01210,1
DB00897,DB01242,1
DB00800,DB00922,1
DB00752,DB01567,1
DB00973,DB01241,1
DB00657,DB00678,1
DB00880,DB01023,1
DB01338,DB01452,1
DB00435,DB04861,1
DB00656,DB01200,1
DB00737,DB00907,1
DB00370,DB01102,1
DB00273,DB08815,1
DB00228,DB06216,1
DB00327,DB00703,1
DB00327,DB00700,1
DB00611,DB01114,1
DB00321,DB00454,1
DB01192,DB06288,1
DB00335,DB00458,1
DB00502,DB00963,1
DB00508,DB01267,1
DB01227,DB08815,1
DB00187,DB00790,1
DB00421,DB01041,1
DB00333,DB00483,1
DB00588,DB01043,1
DB00254,DB00523,1
DB00358,DB02187,1
DB00989,DB01273,1
DB00228,DB13872,1
DB00897,DB00899,1
DB00323,DB00395,1
DB00964,DB01143,1
DB00677,DB00846,1
DB00764,DB00945,1
DB00477,DB00950,1
DB00849,DB00950,1
DB00831,DB04844,1
DB00998,DB01239,1
DB00697,DB00800,1
DB00695,DB00800,1
DB00813,DB00918,1
DB00181,DB00334,1
DB00749,DB00959,1
DB01114,DB01614,1
DB00244,DB01029,1
DB00297,DB00323,1
DB00972,DB01600,1
DB00897,DB06594,1
DB00575,DB08815,1
DB00741,DB06725,1
DB00318,DB04946,1
DB01221,DB06216,1
DB00315,DB00752,1
DB01065,DB01356,1
DB01065,DB01353,1
DB00421,DB01203,1
DB00708,DB01162,1
DB00805,DB01356,1
DB00909,DB09071,1
DB00177,DB00657,1
DB01209,DB06738,1
DB00697,DB01210,1
DB00376,DB01081,1
DB00356,DB06700,1
DB00872,DB01189,1
DB00448,DB01076,1
DB00399,DB00608,1
DB00418,DB00708,1
DB00748,DB06594,1
DB00340,DB00921,1
DB00594,DB00925,1
DB00864,DB01234,1
DB00690,DB00897,1
DB01151,DB01227,1
DB00897,DB01624,1
DB00275,DB00691,1
DB00996,DB01621,1
DB00245,DB00809,1
DB00622,DB01236,1
DB00462,DB00647,1
DB00647,DB01353,1
DB00996,DB01623,1
DB00647,DB01355,1
DB00298,DB00490,1
DB00842,DB08910,1
DB00835,DB01142,1
DB00652,DB01037,1
DB00841,DB01367,1
DB01221,DB01580,1
DB00252,DB00391,1
DB00678,DB01203,1
DB00690,DB00768,1
DB00712,DB00884,1
DB00962,DB01176,1
DB00323,DB01174,1
DB00230,DB06700,1
DB00335,DB01242,1
DB00790,DB00887,1
DB01002,DB01175,1
DB00591,DB01600,1
DB01002,DB01176,1
DB00741,DB01208,1
DB00297,DB00909,1
DB00313,DB04908,1
DB00177,DB01210,1
DB00297,DB00903,1
DB00297,DB00904,1
DB00177,DB01214,1
DB01229,DB01367,1
DB01175,DB01200,1
DB01093,DB01200,1
DB00232,DB00333,1
DB01050,DB01401,1
DB00457,DB01275,1
DB00181,DB00949,1
DB00178,DB00477,1
DB00177,DB00477,1
DB00185,DB00772,1
DB01077,DB06802,1
DB00373,DB00753,1
DB00744,DB01708,1
DB01018,DB01081,1
DB00281,DB00768,1
DB00677,DB06709,1
DB00401,DB01186,1
DB00206,DB00315,1
DB00404,DB01186,1
DB01169,DB01359,1
DB01162,DB01242,1
DB00997,DB06772,1
DB00252,DB00831,1
DB00790,DB01592,1
DB01090,DB06738,1
DB00356,DB00906,1
DB00273,DB01215,1
DB00588,DB00989,1
DB01063,DB01242,1
DB01064,DB01242,1
DB00588,DB00981,1
DB00588,DB00980,1
DB04861,DB08907,1
DB00830,DB00935,1
DB00963,DB00972,1
DB00573,DB00812,1
DB00975,DB09112,1
DB01029,DB01399,1
DB00661,DB00796,1
DB00232,DB00790,1
DB01018,DB01437,1
DB00206,DB00472,1
DB00273,DB00813,1
DB00656,DB01081,1
DB00268,DB00691,1
DB00497,DB00831,1
DB00543,DB06738,1
DB00540,DB06738,1
DB00497,DB00835,1
DB00527,DB00904,1
DB00933,DB01624,1
DB00232,DB00612,1
DB00508,DB01028,1
DB00753,DB01023,1
DB00527,DB00909,1
DB00899,DB00909,1
DB01227,DB01591,1
DB00519,DB00706,1
DB00899,DB00904,1
DB06144,DB08922,1
DB00899,DB00906,1
DB00899,DB00907,1
DB00409,DB08918,1
DB00408,DB08918,1
DB01076,DB01151,1
DB01356,DB01567,1
DB00904,DB01080,1
DB00944,DB01273,1
DB00547,DB00749,1
DB00543,DB01367,1
DB00343,DB01029,1
DB00391,DB00802,1
DB00633,DB00657,1
DB00996,DB01028,1
DB00967,DB01591,1
DB00395,DB00802,1
DB00206,DB01227,1
DB00465,DB00688,1
DB04552,DB06802,1
DB00465,DB00687,1
DB01013,DB01059,1
DB00232,DB00755,1
DB00738,DB01244,1
DB08918,DB09000,1
DB00343,DB00999,1
DB00967,DB01235,1
DB00690,DB01587,1
DB00690,DB01580,1
DB00690,DB01588,1
DB00690,DB01589,1
DB01063,DB04896,1
DB00817,DB01013,1
DB00270,DB01076,1
DB00195,DB00435,1
DB00819,DB01209,1
DB00633,DB00752,1
DB00514,DB01200,1
DB00231,DB00854,1
DB04841,DB08922,1
DB00469,DB01133,1
DB00193,DB09128,1
DB00373,DB00700,1
DB00228,DB06201,1
DB00195,DB01224,1
DB00842,DB01106,1
DB00842,DB01104,1
DB00842,DB01100,1
DB00454,DB00844,1
DB00327,DB01558,1
DB00402,DB08815,1
DB00647,DB00695,1
DB00454,DB00842,1
DB00708,DB00714,1
DB01114,DB01238,1
DB00899,DB01359,1
DB00899,DB01356,1
DB00647,DB01544,1
DB00706,DB00714,1
DB00899,DB01355,1
DB00700,DB00714,1
DB00899,DB01353,1
DB00703,DB00714,1
DB00842,DB00850,1
DB00508,DB00849,1
DB00700,DB00808,1
DB00842,DB00854,1
DB00318,DB01106,1
DB00808,DB01192,1
DB00353,DB00907,1
DB00807,DB01192,1
DB00801,DB01192,1
DB00228,DB01080,1
DB00246,DB01351,1
DB00363,DB00909,1
DB00246,DB01353,1
DB01175,DB06594,1
DB01176,DB06594,1
DB00363,DB00903,1
DB01401,DB01600,1
DB00909,DB06144,1
DB00679,DB01209,1
DB00500,DB00846,1
DB00193,DB00524,1
DB00193,DB00527,1
DB00497,DB00933,1
DB00817,DB09091,1
DB00494,DB01351,1
DB00906,DB06144,1
DB01104,DB06700,1
DB00206,DB00715,1
DB00543,DB00753,1
DB00211,DB00988,1
DB00753,DB01154,1
DB00341,DB00458,1
DB00206,DB04842,1
DB00341,DB00455,1
DB00899,DB01224,1
DB00216,DB01242,1
DB00633,DB00754,1
DB00726,DB01068,1
DB00742,DB01169,1
DB00231,DB01075,1
DB00726,DB01064,1
DB00555,DB01161,1
DB00295,DB00475,1
DB00328,DB00749,1
DB00328,DB00741,1
DB00657,DB01090,1
DB00436,DB01193,1
DB00328,DB00744,1
DB00434,DB00628,1
DB00350,DB00631,1
DB00573,DB00876,1
DB00341,DB00980,1
DB01229,DB06176,1
DB00906,DB01018,1
DB00697,DB01198,1
DB00747,DB01618,1
DB00996,DB01567,1
DB01133,DB01250,1
DB00321,DB01069,1
DB00321,DB01063,1
DB00244,DB00775,1
DB00424,DB00497,1
DB00795,DB00861,1
DB00555,DB00679,1
DB00564,DB00721,1
DB00611,DB01355,1
DB00611,DB01356,1
DB00611,DB01351,1
DB00611,DB01353,1
DB00476,DB00909,1
DB00186,DB04908,1
DB00527,DB01198,1
DB00472,DB00909,1
DB00628,DB00980,1
DB00906,DB00949,1
DB00527,DB00599,1
DB00458,DB00727,1
DB00391,DB00476,1
DB00703,DB01580,1
DB00458,DB01080,1
DB02709,DB06725,1
DB00321,DB01142,1
DB00876,DB01628,1
DB00458,DB00726,1
DB00333,DB00494,1
DB00237,DB00708,1
DB01037,DB01618,1
DB00409,DB00807,1
DB00727,DB00742,1
DB00519,DB00966,1
DB00409,DB00801,1
DB00176,DB01580,1
DB00371,DB01149,1
DB00829,DB06216,1
DB00371,DB01142,1
DB00555,DB01098,1
DB00321,DB00333,1
DB00998,DB01037,1
DB01224,DB01244,1
DB00768,DB01708,1
DB00324,DB01024,1
DB00273,DB04842,1
DB01229,DB01244,1
DB01050,DB08439,1
DB00835,DB01623,1
DB01023,DB01162,1
DB00742,DB01041,1
DB00623,DB00818,1
DB00540,DB00934,1
DB00623,DB00813,1
DB00341,DB06716,1
DB01159,DB01240,1
DB00344,DB06716,1
DB00653,DB04794,1
DB00298,DB01149,1
DB00433,DB06716,1
DB00500,DB01600,1
DB00555,DB00611,1
DB01106,DB01149,1
DB00482,DB00936,1
DB00752,DB00887,1
DB00443,DB02709,1
DB00206,DB04841,1
DB00373,DB01210,1
DB00472,DB00599,1
DB00950,DB06700,1
DB00476,DB00599,1
DB00247,DB00381,1
DB00373,DB01214,1
DB00206,DB00320,1
DB00700,DB00742,1
DB00683,DB01081,1
DB00683,DB01080,1
DB00631,DB00697,1
DB00809,DB00854,1
DB01209,DB09071,1
DB00458,DB09112,1
DB00484,DB01104,1
DB00875,DB01149,1
DB00276,DB01097,1
DB00324,DB04552,1
DB00241,DB00754,1
DB00469,DB00749,1
DB00334,DB00434,1
DB00469,DB00741,1
DB01245,DB04574,1
DB00864,DB01033,1
DB00842,DB06716,1
DB00683,DB01558,1
DB00241,DB00312,1
DB00903,DB00922,1
DB00656,DB00949,1
DB01209,DB09300,1
DB00487,DB00959,1
DB00401,DB00489,1
DB01202,DB04842,1
DB00568,DB00936,1
DB00887,DB00956,1
DB00764,DB00861,1
DB00864,DB00928,1
DB00241,DB00285,1
DB00555,DB01614,1
DB00880,DB00956,1
DB00247,DB00570,1
DB00247,DB01229,1
DB00395,DB01149,1
DB01159,DB01359,1
DB00395,DB01142,1
DB00972,DB01401,1
DB00831,DB01114,1
DB00186,DB00575,1
DB06772,DB08889,1
DB01069,DB01242,1
DB00483,DB00517,1
DB00250,DB01174,1
DB00323,DB00647,1
DB00195,DB01002,1
DB00321,DB00647,1
DB00324,DB01014,1
DB00721,DB01437,1
DB00788,DB01628,1
DB00370,DB01608,1
DB00476,DB01588,1
DB00475,DB01175,1
DB00324,DB00805,1
DB00555,DB04842,1
DB00497,DB00979,1
DB00496,DB00979,1
DB00353,DB00619,1
DB01587,DB06716,1
DB00755,DB01143,1
DB00752,DB01143,1
DB00753,DB01143,1
DB00241,DB01151,1
DB00734,DB00831,1
DB00180,DB00358,1
DB00734,DB00835,1
DB00715,DB01587,1
DB01192,DB01618,1
DB01028,DB08922,1
DB00871,DB01247,1
DB00875,DB01247,1
DB00524,DB00661,1
DB00588,DB01014,1
DB00519,DB00991,1
DB00519,DB00999,1
DB00391,DB00774,1
DB00390,DB00774,1
DB00812,DB01077,1
DB01192,DB08922,1
DB01215,DB08815,1
DB00233,DB00261,1
DB00972,DB01399,1
DB00972,DB01397,1
DB00790,DB01203,1
DB00248,DB00333,1
DB00324,DB08439,1
DB01353,DB06288,1
DB01588,DB06738,1
DB00248,DB00334,1
DB00591,DB01050,1
DB01353,DB01452,1
DB00413,DB00489,1
DB00248,DB00338,1
DB00320,DB08811,1
DB00875,DB01614,1
DB00370,DB00953,1
DB00370,DB00952,1
DB00849,DB01028,1
DB00898,DB01198,1
DB01161,DB01353,1
DB01161,DB01355,1
DB00830,DB00871,1
DB01161,DB01356,1
DB00248,DB06268,1
DB00295,DB00737,1
DB00907,DB00967,1
DB01114,DB09071,1
DB00475,DB00801,1
DB00472,DB00721,1
DB00953,DB09000,1
DB00476,DB00721,1
DB01106,DB13025,1
DB00180,DB01400,1
DB00186,DB01069,1
DB00497,DB00721,1
DB00328,DB04552,1
DB00706,DB08907,1
DB00186,DB00246,1
DB00334,DB00933,1
DB00953,DB06700,1
DB00668,DB00723,1
DB00980,DB08815,1
DB00543,DB00696,1
DB00391,DB08918,1
DB00297,DB00310,1
DB00297,DB00313,1
DB00408,DB00802,1
DB00408,DB00801,1
DB00408,DB00807,1
DB00443,DB00972,1
DB00594,DB01144,1
DB01014,DB01029,1
DB00599,DB00875,1
DB00433,DB13872,1
DB00656,DB01018,1
DB00324,DB01097,1
DB00440,DB00915,1
DB00864,DB00997,1
DB00611,DB00949,1
DB00187,DB00622,1
DB00685,DB00687,1
DB00967,DB00979,1
DB00494,DB01353,1
DB00818,DB00933,1
DB00818,DB00934,1
DB01224,DB01544,1
DB00295,DB00376,1
DB00363,DB00774,1
DB00635,DB00685,1
DB00514,DB04842,1
DB00458,DB04846,1
DB00384,DB01209,1
DB00768,DB00962,1
DB00796,DB01250,1
DB01144,DB01244,1
DB00598,DB01064,1
DB00633,DB01037,1
DB00555,DB00753,1
DB00268,DB00790,1
DB00458,DB00980,1
DB00268,DB00797,1
DB00633,DB01221,1
DB00564,DB00737,1
DB00333,DB00809,1
DB00591,DB01155,1
DB00706,DB00999,1
DB00727,DB01144,1
DB00555,DB01075,1
DB00248,DB09238,1
DB00418,DB01353,1
DB00418,DB01351,1
DB00454,DB13872,1
DB00228,DB00652,1
DB00341,DB01154,1
DB01161,DB01175,1
DB00344,DB00918,1
DB00652,DB01174,1
DB00588,DB00608,1
DB00324,DB00605,1
DB00353,DB09074,1
DB00353,DB09073,1
DB01002,DB09071,1
DB01200,DB09112,1
DB00628,DB01161,1
DB00755,DB01144,1
DB00594,DB00652,1
DB00497,DB01618,1
DB00599,DB00652,1
DB00288,DB06725,1
DB00608,DB00635,1
DB00177,DB01399,1
DB00177,DB01397,1
DB00527,DB00842,1
DB00494,DB01367,1
DB01136,DB01229,1
DB00395,DB00408,1
DB00508,DB00818,1
DB00964,DB00975,1
DB00399,DB01401,1
DB01189,DB09118,1
DB00477,DB01100,1
DB00310,DB00899,1
DB00313,DB00899,1
DB00960,DB01214,1
DB01189,DB09112,1
DB00489,DB00872,1
DB00231,DB00454,1
DB00231,DB00455,1
DB00484,DB00872,1
DB00177,DB00373,1
DB00486,DB00872,1
DB00809,DB01173,1
DB00177,DB01029,1
DB00295,DB00657,1
DB00323,DB01198,1
DB00321,DB01198,1
DB00177,DB01024,1
DB00669,DB00952,1
DB00669,DB00953,1
DB01171,DB01242,1
DB00605,DB01050,1
DB01351,DB06216,1
DB00313,DB00318,1
DB00275,DB01242,1
DB00310,DB00318,1
DB01080,DB01624,1
DB00876,DB01236,1
DB00527,DB00831,1
DB00310,DB00590,1
DB01097,DB01197,1
DB00310,DB00594,1
DB00434,DB09166,1
DB00310,DB00598,1
DB00835,DB04844,1
DB00835,DB04841,1
DB00327,DB00647,1
DB00813,DB01068,1
DB00790,DB01236,1
DB00599,DB00683,1
DB01199,DB01209,1
DB00813,DB01063,1
DB00628,DB00907,1
DB00628,DB00904,1
DB00176,DB04842,1
DB00571,DB03128,1
DB00334,DB01018,1
DB00606,DB01209,1
DB00697,DB00754,1
DB00497,DB05521,1
DB00628,DB00909,1
DB00508,DB09166,1
DB00721,DB00801,1
DB00252,DB00434,1
DB00721,DB00807,1
DB00232,DB00753,1
DB00588,DB00818,1
DB00903,DB09242,1
DB00647,DB00810,1
DB00312,DB01356,1
DB01068,DB06288,1
DB01069,DB06288,1
DB00312,DB01353,1
DB00312,DB01351,1
DB00363,DB00441,1
DB00813,DB01395,1
DB00458,DB01595,1
DB00829,DB01253,1
DB00356,DB01580,1
DB00241,DB00363,1
DB00949,DB00996,1
DB00820,DB01253,1
DB00703,DB01118,1
DB00455,DB01595,1
DB00434,DB00897,1
DB00232,DB00706,1
DB00356,DB01198,1
DB00966,DB01275,1
DB00457,DB00590,1
DB00805,DB01047,1
DB00657,DB00742,1
DB00808,DB01229,1
DB01151,DB01239,1
DB00884,DB01007,1
DB00206,DB00700,1
DB00334,DB00753,1
DB00936,DB01013,1
DB01247,DB01253,1
DB00179,DB06802,1
DB00206,DB00708,1
DB01618,DB09166,1
DB00324,DB01283,1
DB00482,DB01047,1
DB00998,DB13025,1
DB00298,DB01239,1
DB04946,DB09068,1
DB00247,DB00701,1
DB00708,DB00754,1
DB00611,DB00986,1
DB00292,DB01239,1
DB00292,DB01235,1
DB00807,DB06201,1
DB00241,DB01558,1
DB00715,DB01558,1
DB00690,DB01267,1
DB01041,DB01149,1
DB00844,DB01174,1
DB00708,DB00753,1
DB00810,DB01591,1
DB00844,DB01171,1
DB00295,DB04946,1
DB00233,DB08954,1
DB00402,DB00697,1
DB00508,DB01175,1
DB00508,DB01176,1
DB00807,DB00844,1
DB00575,DB00850,1
DB00805,DB00844,1
DB00754,DB01215,1
DB00801,DB00844,1
DB00904,DB01161,1
DB00687,DB00944,1
DB00193,DB00996,1
DB00180,DB00469,1
DB00178,DB00373,1
DB00808,DB00844,1
DB00748,DB01356,1
DB00472,DB00801,1
DB00341,DB01621,1
DB00186,DB08910,1
DB00353,DB00448,1
DB00764,DB00936,1
DB00968,DB00975,1
DB00344,DB00623,1
DB00341,DB00623,1
DB00652,DB00962,1
DB00404,DB00652,1
DB00404,DB00656,1
DB00737,DB00967,1
DB00697,DB01159,1
DB00945,DB01240,1
DB00695,DB01159,1
DB00692,DB01159,1
DB00690,DB01159,1
DB00691,DB01159,1
DB01558,DB04946,1
DB00963,DB01283,1
DB00186,DB08918,1
DB00628,DB01621,1
DB00182,DB00388,1
DB00628,DB01624,1
DB00270,DB00880,1
DB00295,DB00922,1
DB00950,DB01065,1
DB01227,DB13025,1
DB01587,DB08918,1
DB00193,DB01161,1
DB00454,DB00497,1
DB00324,DB00939,1
DB01068,DB01224,1
DB00344,DB01159,1
DB00907,DB01567,1
DB01065,DB01224,1
DB01100,DB01624,1
DB01175,DB13025,1
DB00790,DB00939,1
DB00333,DB09071,1
DB01238,DB04896,1
DB01239,DB04896,1
DB00712,DB00972,1
DB00186,DB01114,1
DB05271,DB09242,1
DB00623,DB08918,1
DB00842,DB00950,1
DB00285,DB04896,1
DB00691,DB01009,1
DB01151,DB08910,1
DB00477,DB00601,1
DB00276,DB00864,1
DB00575,DB00628,1
DB01544,DB06738,1
DB00555,DB01587,1
DB00483,DB00611,1
DB00433,DB08918,1
DB00320,DB00819,1
DB00182,DB01037,1
DB00273,DB01068,1
DB00435,DB00436,1
DB00248,DB01029,1
DB01159,DB01623,1
DB01010,DB03128,1
DB01154,DB01623,1
DB00176,DB00370,1
DB00959,DB01024,1
DB01151,DB01623,1
DB01029,DB02709,1
DB00633,DB04841,1
DB00334,DB06716,1
DB00185,DB01043,1
DB00674,DB01222,1
DB00677,DB01222,1
DB00201,DB01186,1
DB01224,DB01355,1
DB01224,DB01353,1
DB00589,DB00599,1
DB00537,DB01076,1
DB01065,DB01068,1
DB00310,DB00903,1
DB00795,DB02187,1
DB00806,DB00936,1
DB01189,DB09242,1
DB00812,DB04574,1
DB00246,DB08922,1
DB00435,DB00519,1
DB00679,DB00747,1
DB00323,DB00333,1
DB00695,DB01113,1
DB00952,DB06216,1
DB00860,DB01050,1
DB00953,DB01037,1
DB01037,DB05039,1
DB01059,DB01708,1
DB00841,DB00935,1
DB01077,DB01250,1
DB00321,DB01161,1
DB05294,DB06772,1
DB00210,DB01013,1
DB00371,DB01267,1
DB01200,DB06268,1
DB00399,DB08439,1
DB01106,DB04946,1
DB01085,DB01203,1
DB00813,DB01075,1
DB00754,DB04908,1
DB01253,DB09238,1
DB00700,DB01054,1
DB00703,DB01054,1
DB00554,DB00959,1
DB00708,DB01054,1
DB00275,DB01009,1
DB00631,DB00678,1
DB01009,DB01401,1
DB00035,DB01250,1
DB00898,DB00937,1
DB01247,DB06262,1
DB00433,DB01587,1
DB00334,DB01159,1
DB01236,DB01250,1
DB00683,DB09166,1
DB00726,DB13872,1
DB00381,DB00678,1
DB00933,DB01267,1
DB01156,DB01235,1
DB00752,DB06148,1
DB00420,DB01154,1
DB00599,DB01227,1
DB00248,DB08922,1
DB00327,DB00753,1
DB00921,DB01076,1
DB00179,DB00180,1
DB00321,DB00934,1
DB00333,DB01142,1
DB01090,DB01227,1
DB00434,DB00540,1
DB00514,DB06204,1
DB00814,DB00876,1
DB00590,DB01197,1
DB00353,DB04946,1
DB00861,DB01234,1
DB00692,DB01041,1
DB00409,DB00633,1
DB00696,DB00752,1
DB00540,DB00871,1
DB00588,DB01253,1
DB00696,DB00759,1
DB00715,DB01595,1
DB00570,DB06772,1
DB00502,DB00747,1
DB00527,DB00829,1
DB00353,DB00381,1
DB00502,DB00748,1
DB00391,DB01544,1
DB01149,DB01622,1
DB01708,DB04573,1
DB00210,DB00821,1
DB00768,DB01133,1
DB01114,DB08815,1
DB01708,DB04576,1
DB00959,DB01200,1
DB00422,DB00726,1
DB00951,DB01200,1
DB00233,DB00288,1
DB00502,DB06594,1
DB00273,DB04841,1
DB01076,DB06412,1
DB00737,DB01192,1
DB00273,DB04844,1
DB00292,DB00502,1
DB00298,DB00502,1
DB00247,DB00435,1
DB00589,DB01076,1
DB00966,DB05676,1
DB00246,DB00998,1
DB00572,DB01192,1
DB00288,DB01245,1
DB00540,DB00656,1
DB00543,DB00656,1
DB00285,DB01041,1
DB01221,DB01452,1
DB00715,DB00754,1
DB00774,DB05271,1
DB00508,DB00854,1
DB00323,DB00925,1
DB00186,DB00318,1
DB00216,DB06216,1
DB00752,DB01076,1
DB00690,DB06594,1
DB00696,DB01406,1
DB00696,DB01403,1
DB00850,DB01621,1
DB00418,DB06144,1
DB00641,DB01074,1
DB00708,DB06274,1
DB00420,DB06216,1
DB00875,DB06716,1
DB01081,DB01267,1
DB01169,DB06772,1
DB01600,DB01708,1
DB00517,DB00899,1
DB00180,DB00945,1
DB00237,DB00341,1
DB00647,DB08815,1
DB00608,DB06725,1
DB00313,DB00933,1
DB00586,DB06802,1
DB01242,DB01253,1
DB00408,DB00628,1
DB00908,DB01081,1
DB00408,DB00623,1
DB00324,DB01208,1
DB00819,DB01200,1
DB00677,DB00959,1
DB00674,DB00959,1
DB00395,DB08815,1
DB00604,DB00898,1
DB00996,DB01104,1
DB01589,DB04908,1
DB00748,DB01614,1
DB00747,DB01614,1
DB01104,DB09166,1
DB00794,DB01202,1
DB00519,DB00814,1
DB01355,DB01624,1
DB00273,DB00517,1
DB00408,DB09068,1
DB00334,DB00690,1
DB00298,DB13872,1
DB01174,DB13025,1
DB00830,DB01364,1
DB00830,DB01365,1
DB00519,DB01144,1
DB00514,DB01618,1
DB00514,DB01614,1
DB00854,DB01367,1
DB00754,DB01149,1
DB00408,DB01353,1
DB01037,DB06738,1
DB00401,DB04794,1
DB00571,DB01113,1
DB00245,DB01036,1
DB00933,DB01209,1
DB00395,DB00721,1
DB00747,DB04842,1
DB00748,DB04842,1
DB00210,DB00963,1
DB00443,DB01024,1
DB00244,DB00884,1
DB00589,DB00701,1
DB00589,DB00703,1
DB01159,DB04908,1
DB00318,DB00844,1
DB00318,DB00842,1
DB00318,DB00849,1
DB01229,DB04839,1
DB00469,DB00821,1
DB00435,DB00708,1
DB00358,DB01085,1
DB00800,DB00872,1
DB00295,DB01337,1
DB00395,DB00934,1
DB00543,DB09128,1
DB00315,DB01238,1
DB00315,DB01239,1
DB00315,DB01233,1
DB00288,DB01097,1
DB00395,DB06216,1
DB00421,DB01118,1
DB00241,DB00477,1
DB00490,DB00601,1
DB01076,DB01104,1
DB00606,DB00813,1
DB00807,DB01018,1
DB00748,DB08910,1
DB00454,DB01233,1
DB00748,DB08918,1
DB00178,DB00179,1
DB01080,DB09068,1
DB01104,DB01154,1
DB01106,DB01154,1
DB00897,DB00906,1
DB00897,DB00907,1
